mes,diaSemana,minuto,idSensor,sensCorriente,sensLuminosidad,sensSonido,sensPir,estadoLuz
1,7,605,1020,296,0.786,0.623,1,1
1,7,606,1020,292,0.786,0.615,1,1
1,7,607,1020,275,0.788,0.630,1,1
1,7,608,1020,272,0.766,0.609,1,1
1,7,609,1020,263,0.838,0.641,1,1
1,7,610,1020,276,0.763,0.626,1,1
1,7,611,1020,288,0.804,0.603,1,1
1,7,612,1020,298,0.763,0.639,1,1
1,7,613,1020,0,0.466,0.119,1,0
1,7,614,1020,0,0.447,0.102,1,0
1,7,615,1020,0,0.461,0.126,1,0
1,7,616,1020,0,0.471,0.148,1,0
1,7,617,1020,0,0.464,0.140,1,0
1,7,618,1020,0,0.481,0.124,1,0
1,7,619,1020,0,0.415,0.123,1,0
1,7,620,1020,279,0.827,0.639,1,1
1,7,621,1020,279,0.807,0.620,1,1
1,7,622,1020,284,0.766,0.624,1,1
1,7,623,1020,297,0.803,0.601,1,1
1,7,624,1020,254,0.822,0.603,1,1
1,7,625,1020,281,0.799,0.629,1,1
1,7,626,1020,279,0.779,0.600,1,1
1,7,627,1020,283,0.762,0.620,1,1
1,7,628,1020,282,0.762,0.647,1,1
1,7,629,1020,282,0.820,0.623,1,1
1,7,630,1020,257,0.801,0.642,1,1
1,7,631,1020,264,0.838,0.621,1,1
1,7,632,1020,264,0.834,0.616,1,1
1,7,633,1020,0,0.449,0.124,1,0
1,7,634,1020,0,0.481,0.105,1,0
1,7,635,1020,0,0.415,0.115,1,0
1,7,636,1020,0,0.409,0.125,1,0
1,7,637,1020,0,0.402,0.123,1,0
1,7,638,1020,0,0.473,0.139,1,0
1,7,639,1020,285,0.800,0.607,1,1
1,7,640,1020,250,0.829,0.618,1,1
1,7,641,1020,258,0.806,0.621,1,1
1,7,642,1020,275,0.766,0.645,1,1
1,7,643,1020,267,0.828,0.625,1,1
1,7,644,1020,266,0.845,0.628,1,1
1,7,645,1020,0,0.466,0.119,1,0
1,7,646,1020,0,0.410,0.146,1,0
1,7,647,1020,0,0.463,0.113,1,0
1,7,648,1020,0,0.401,0.133,1,0
1,7,649,1020,0,0.459,0.138,1,0
1,7,650,1020,0,0.460,0.119,1,0
1,7,651,1020,0,0.415,0.129,1,0
1,7,652,1020,0,0.426,0.114,1,0
1,7,653,1020,0,0.455,0.132,1,0
1,7,654,1020,0,0.420,0.108,1,0
1,7,655,1020,0,0.440,0.149,1,0
1,7,656,1020,0,0.478,0.106,1,0
1,7,657,1020,297,0.784,0.613,1,1
1,7,658,1020,299,0.834,0.636,1,1
1,7,659,1020,276,0.787,0.621,1,1
1,7,660,1020,292,0.790,0.648,1,1
1,7,661,1020,267,0.843,0.635,1,1
1,7,662,1020,268,0.814,0.621,1,1
1,7,663,1020,290,0.832,0.634,1,1
1,7,664,1020,253,0.805,0.600,1,1
1,7,665,1020,259,0.810,0.613,1,1
1,7,666,1020,261,0.849,0.630,1,1
1,7,667,1020,268,0.774,0.600,1,1
1,7,668,1020,260,0.786,0.605,1,1
1,7,669,1020,268,0.758,0.608,1,1
1,7,670,1020,280,0.764,0.612,1,1
1,7,671,1020,255,0.793,0.602,1,1
1,7,672,1020,272,0.782,0.603,1,1
1,7,673,1020,287,0.802,0.643,1,1
1,7,674,1020,269,0.818,0.646,1,1
1,7,675,1020,287,0.804,0.645,1,1
1,7,676,1020,276,0.807,0.631,1,1
1,7,677,1020,291,0.807,0.609,1,1
1,7,678,1020,270,0.817,0.638,1,1
1,7,679,1020,295,0.779,0.618,1,1
1,7,680,1020,263,0.771,0.617,1,1
1,7,681,1020,296,0.829,0.606,1,1
1,7,682,1020,252,0.800,0.608,1,1
1,7,683,1020,253,0.788,0.621,1,1
1,7,684,1020,261,0.787,0.602,1,1
1,7,685,1020,279,0.785,0.617,1,1
1,7,686,1020,252,0.771,0.619,1,1
1,7,687,1020,291,0.758,0.644,1,1
1,7,688,1020,255,0.829,0.644,1,1
1,7,689,1020,252,0.836,0.607,1,1
1,7,690,1020,298,0.825,0.619,1,1
1,7,691,1020,276,0.793,0.610,1,1
1,7,692,1020,269,0.759,0.647,1,1
1,7,693,1020,284,0.800,0.620,1,1
1,7,694,1020,271,0.767,0.639,1,1
1,7,695,1020,264,0.791,0.622,1,1
1,7,696,1020,281,0.791,0.639,1,1
1,7,697,1020,259,0.840,0.620,1,1
1,7,698,1020,282,0.786,0.613,1,1
1,7,699,1020,292,0.848,0.645,1,1
1,7,700,1020,278,0.829,0.620,1,1
1,7,701,1020,274,0.795,0.626,1,1
1,7,702,1020,287,0.847,0.600,1,1
1,7,703,1020,264,0.793,0.630,1,1
1,7,704,1020,283,0.795,0.611,1,1
1,7,705,1020,261,0.849,0.627,1,1
1,7,706,1020,272,0.792,0.615,1,1
1,7,707,1020,0,0.454,0.126,1,0
1,7,708,1020,0,0.435,0.146,1,0
1,7,709,1020,0,0.409,0.142,1,0
1,7,710,1020,0,0.405,0.107,1,0
1,7,711,1020,0,0.463,0.127,1,0
1,7,712,1020,0,0.404,0.103,1,0
1,7,713,1020,0,0.423,0.146,1,0
1,7,714,1020,0,0.478,0.123,1,0
1,7,715,1020,0,0.473,0.102,1,0
1,7,716,1020,0,0.410,0.103,1,0
1,7,717,1020,0,0.430,0.125,1,0
1,7,718,1020,0,0.459,0.136,1,0
1,7,719,1020,259,0.754,0.619,1,1
1,7,720,1020,299,0.839,0.642,1,1
1,7,721,1020,276,0.823,0.626,1,1
1,7,722,1020,279,0.822,0.636,1,1
1,7,723,1020,272,0.775,0.647,1,1
1,7,724,1020,260,0.758,0.649,1,1
1,7,725,1020,252,0.788,0.645,1,1
1,7,726,1020,289,0.783,0.649,1,1
1,7,727,1020,296,0.829,0.641,1,1
1,7,728,1020,258,0.753,0.648,1,1
1,7,729,1020,255,0.800,0.613,1,1
1,7,730,1020,277,0.756,0.611,1,1
1,7,731,1020,284,0.788,0.634,1,1
1,7,732,1020,278,0.782,0.606,1,1
1,7,733,1020,293,0.841,0.618,1,1
1,7,734,1020,254,0.811,0.628,1,1
1,7,735,1020,282,0.794,0.617,1,1
1,7,736,1020,280,0.830,0.621,1,1
1,7,737,1020,279,0.776,0.604,1,1
1,7,738,1020,0,0.452,0.106,1,0
1,7,739,1020,297,0.808,0.608,1,1
1,7,740,1020,291,0.759,0.639,1,1
1,7,741,1020,278,0.820,0.638,1,1
1,7,742,1020,287,0.775,0.604,1,1
1,7,743,1020,263,0.764,0.646,1,1
1,7,744,1020,297,0.822,0.610,1,1
1,7,745,1020,265,0.784,0.601,1,1
1,7,746,1020,272,0.830,0.611,1,1
1,7,747,1020,255,0.812,0.628,1,1
1,7,748,1020,252,0.750,0.642,1,1
1,7,749,1020,0,0.441,0.117,1,0
1,7,750,1020,0,0.468,0.149,1,0
1,7,751,1020,0,0.466,0.146,1,0
1,7,752,1020,0,0.460,0.134,1,0
1,7,753,1020,0,0.424,0.144,1,0
1,7,754,1020,0,0.483,0.137,1,0
1,7,755,1020,0,0.443,0.120,1,0
1,7,756,1020,0,0.417,0.106,1,0
1,7,757,1020,289,0.837,0.602,1,1
1,7,758,1020,258,0.782,0.643,1,1
1,7,759,1020,285,0.808,0.616,1,1
1,7,760,1020,264,0.765,0.616,1,1
1,7,761,1020,0,0.429,0.109,1,0
1,7,762,1020,297,0.780,0.644,1,1
1,7,763,1020,296,0.800,0.604,1,1
1,7,764,1020,294,0.803,0.633,1,1
1,7,765,1020,272,0.821,0.630,1,1
1,7,766,1020,279,0.795,0.628,1,1
1,7,767,1020,0,0.449,0.112,1,0
1,7,768,1020,0,0.428,0.118,1,0
1,7,769,1020,0,0.460,0.112,1,0
1,7,770,1020,0,0.433,0.127,1,0
1,7,771,1020,0,0.451,0.120,1,0
1,7,772,1020,0,0.434,0.124,1,0
1,7,773,1020,0,0.437,0.100,1,0
1,7,774,1020,0,0.439,0.109,1,0
1,7,775,1020,0,0.466,0.141,1,0
1,7,776,1020,0,0.480,0.126,1,0
1,7,777,1020,0,0.470,0.126,1,0
1,7,778,1020,254,0.775,0.626,1,1
1,7,779,1020,282,0.776,0.634,1,1
1,7,780,1020,281,0.839,0.614,1,1
1,7,781,1020,251,0.788,0.625,1,1
1,7,782,1020,252,0.803,0.608,1,1
1,7,783,1020,259,0.755,0.601,1,1
1,7,784,1020,298,0.801,0.603,1,1
1,7,785,1020,0,0.440,0.113,1,0
1,7,786,1020,0,0.470,0.127,1,0
1,7,787,1020,0,0.419,0.139,1,0
1,7,788,1020,0,0.402,0.117,1,0
1,7,789,1020,0,0.434,0.104,1,0
1,7,790,1020,0,0.400,0.128,1,0
1,7,791,1020,0,0.417,0.134,1,0
1,7,792,1020,0,0.438,0.139,1,0
1,7,793,1020,0,0.456,0.138,1,0
1,7,794,1020,280,0.817,0.645,1,1
1,7,795,1020,262,0.835,0.602,1,1
1,7,796,1020,264,0.845,0.630,1,1
1,7,797,1020,282,0.804,0.633,1,1
1,7,798,1020,270,0.825,0.617,1,1
1,7,799,1020,275,0.796,0.648,1,1
1,7,800,1020,264,0.763,0.620,1,1
1,7,801,1020,0,0.438,0.148,1,0
1,7,802,1020,0,0.435,0.104,1,0
1,7,803,1020,0,0.405,0.124,1,0
1,7,804,1020,0,0.412,0.110,1,0
1,7,805,1020,273,0.775,0.614,1,1
1,7,806,1020,267,0.798,0.615,1,1
1,7,807,1020,254,0.818,0.603,1,1
1,7,808,1020,258,0.792,0.608,1,1
1,7,809,1020,251,0.774,0.621,1,1
1,7,810,1020,278,0.750,0.629,1,1
1,7,811,1020,283,0.827,0.626,1,1
1,7,812,1020,258,0.804,0.602,1,1
1,7,813,1020,278,0.831,0.644,1,1
1,7,814,1020,0,0.421,0.144,1,0
1,7,815,1020,0,0.402,0.119,1,0
1,7,816,1020,0,0.413,0.118,1,0
1,7,817,1020,0,0.458,0.105,1,0
1,7,818,1020,259,0.830,0.604,1,1
1,7,819,1020,263,0.759,0.627,1,1
1,7,820,1020,260,0.782,0.645,1,1
1,7,821,1020,270,0.838,0.642,1,1
1,7,822,1020,0,0.430,0.118,1,0
1,7,823,1020,0,0.422,0.108,1,0
1,7,824,1020,0,0.444,0.118,1,0
1,7,825,1020,0,0.407,0.137,1,0
1,7,826,1020,0,0.413,0.141,1,0
1,7,827,1020,0,0.417,0.131,1,0
1,7,828,1020,0,0.461,0.125,1,0
1,7,829,1020,0,0.469,0.107,1,0
1,7,830,1020,0,0.444,0.111,1,0
1,7,831,1020,0,0.424,0.101,1,0
1,7,832,1020,0,0.412,0.110,1,0
1,7,833,1020,0,0.475,0.139,1,0
1,7,834,1020,0,0.453,0.120,1,0
1,7,835,1020,0,0.433,0.109,1,0
1,7,836,1020,0,0.471,0.119,1,0
1,7,837,1020,0,0.410,0.107,1,0
1,7,838,1020,0,0.462,0.128,1,0
1,7,839,1020,266,0.792,0.613,1,1
1,7,840,1020,293,0.796,0.611,1,1
1,7,841,1020,252,0.843,0.602,1,1
1,7,842,1020,286,0.828,0.642,1,1
1,7,843,1020,297,0.844,0.649,1,1
1,7,844,1020,262,0.777,0.603,1,1
1,7,845,1020,270,0.813,0.646,1,1
1,7,846,1020,283,0.752,0.604,1,1
1,7,847,1020,285,0.829,0.603,1,1
1,7,848,1020,291,0.845,0.609,1,1
1,7,849,1020,265,0.849,0.648,1,1
1,7,850,1020,267,0.757,0.620,1,1
1,7,851,1020,0,0.476,0.138,1,0
1,7,852,1020,0,0.422,0.129,1,0
1,7,853,1020,0,0.467,0.142,1,0
1,7,854,1020,280,0.751,0.625,1,1
1,7,855,1020,290,0.757,0.636,1,1
1,7,856,1020,288,0.766,0.646,1,1
1,7,857,1020,288,0.837,0.608,1,1
1,7,858,1020,253,0.810,0.646,1,1
1,7,859,1020,274,0.806,0.645,1,1
1,7,860,1020,0,0.469,0.145,1,0
1,7,861,1020,0,0.404,0.146,1,0
1,7,862,1020,0,0.456,0.127,1,0
1,7,863,1020,0,0.439,0.148,1,0
1,7,864,1020,0,0.453,0.141,1,0
1,7,865,1020,0,0.401,0.109,1,0
1,7,866,1020,0,0.443,0.134,1,0
1,7,867,1020,0,0.429,0.113,1,0
1,7,868,1020,0,0.431,0.143,1,0
1,7,869,1020,0,0.449,0.102,1,0
1,7,870,1020,291,0.832,0.624,1,1
1,7,871,1020,0,0.471,0.146,1,0
1,7,872,1020,0,0.423,0.120,1,0
1,7,873,1020,0,0.404,0.119,1,0
1,7,874,1020,0,0.431,0.133,1,0
1,7,875,1020,0,0.482,0.120,1,0
1,7,876,1020,0,0.429,0.114,1,0
1,7,877,1020,0,0.411,0.121,1,0
1,7,878,1020,0,0.405,0.111,1,0
1,7,879,1020,0,0.449,0.113,1,0
1,7,880,1020,0,0.475,0.142,1,0
1,7,881,1020,0,0.442,0.102,1,0
1,7,882,1020,271,0.751,0.615,1,1
1,7,883,1020,287,0.794,0.645,1,1
1,7,884,1020,271,0.776,0.639,1,1
1,7,885,1020,289,0.773,0.622,1,1
1,7,886,1020,0,0.407,0.141,1,0
1,7,887,1020,0,0.470,0.148,1,0
1,7,888,1020,0,0.450,0.104,1,0
1,7,889,1020,279,0.786,0.608,1,1
1,7,890,1020,0,0.452,0.134,1,0
1,7,891,1020,0,0.454,0.144,1,0
1,7,892,1020,286,0.768,0.642,1,1
1,7,893,1020,256,0.759,0.618,1,1
1,7,894,1020,255,0.822,0.645,1,1
1,7,895,1020,257,0.824,0.636,1,1
1,7,896,1020,0,0.418,0.149,1,0
1,7,897,1020,0,0.477,0.101,1,0
1,7,898,1020,293,0.814,0.637,1,1
1,7,899,1020,285,0.830,0.647,1,1
1,7,900,1020,272,0.803,0.621,1,1
1,7,901,1020,261,0.779,0.609,1,1
1,7,902,1020,266,0.821,0.606,1,1
1,7,903,1020,263,0.825,0.625,1,1
1,7,904,1020,258,0.831,0.602,1,1
1,7,905,1020,284,0.816,0.645,1,1
1,7,906,1020,253,0.778,0.644,1,1
1,7,907,1020,270,0.779,0.607,1,1
1,7,908,1020,269,0.756,0.607,1,1
1,7,909,1020,276,0.778,0.618,1,1
1,7,910,1020,0,0.447,0.110,1,0
1,7,911,1020,0,0.477,0.121,1,0
1,7,912,1020,0,0.473,0.140,1,0
1,7,913,1020,264,0.835,0.605,1,1
1,7,914,1020,252,0.840,0.620,1,1
1,7,915,1020,253,0.832,0.613,1,1
1,7,916,1020,255,0.808,0.617,1,1
1,7,917,1020,289,0.755,0.624,1,1
1,7,918,1020,272,0.805,0.606,1,1
1,7,919,1020,277,0.797,0.614,1,1
1,7,920,1020,285,0.849,0.640,1,1
1,7,921,1020,254,0.843,0.641,1,1
1,7,922,1020,277,0.776,0.643,1,1
1,7,923,1020,272,0.807,0.614,1,1
1,7,924,1020,291,0.837,0.600,1,1
1,7,925,1020,262,0.822,0.646,1,1
1,7,926,1020,299,0.777,0.642,1,1
1,7,927,1020,268,0.806,0.637,1,1
1,7,928,1020,0,0.460,0.120,1,0
1,7,929,1020,0,0.445,0.122,1,0
1,7,930,1020,0,0.480,0.145,1,0
1,7,931,1020,0,0.454,0.136,1,0
1,7,932,1020,0,0.408,0.143,1,0
1,7,933,1020,0,0.459,0.114,1,0
1,7,934,1020,0,0.446,0.147,1,0
1,7,935,1020,0,0.462,0.139,1,0
1,7,936,1020,0,0.447,0.139,1,0
1,7,937,1020,0,0.475,0.110,1,0
1,7,938,1020,0,0.475,0.130,1,0
1,7,939,1020,0,0.433,0.129,1,0
1,7,940,1020,0,0.483,0.104,1,0
1,7,941,1020,0,0.479,0.102,1,0
1,7,942,1020,0,0.420,0.130,1,0
1,7,943,1020,0,0.446,0.137,1,0
1,7,944,1020,298,0.759,0.640,1,1
1,7,945,1020,280,0.771,0.636,1,1
1,7,946,1020,295,0.795,0.619,1,1
1,7,947,1020,255,0.800,0.602,1,1
1,7,948,1020,284,0.763,0.622,1,1
1,7,949,1020,293,0.841,0.638,1,1
1,7,950,1020,264,0.834,0.633,1,1
1,7,951,1020,257,0.838,0.615,1,1
1,7,952,1020,296,0.844,0.642,1,1
1,7,953,1020,282,0.843,0.645,1,1
1,7,954,1020,0,0.422,0.112,1,0
1,7,955,1020,0,0.455,0.100,1,0
1,7,956,1020,278,0.812,0.644,1,1
1,7,957,1020,261,0.786,0.618,1,1
1,7,958,1020,265,0.834,0.627,1,1
1,7,959,1020,294,0.811,0.636,1,1
1,7,960,1020,296,0.814,0.633,1,1
1,7,961,1020,294,0.802,0.622,1,1
1,7,962,1020,0,0.417,0.117,1,0
1,7,963,1020,0,0.474,0.124,1,0
1,7,964,1020,0,0.451,0.110,1,0
1,7,965,1020,0,0.489,0.105,1,0
1,7,966,1020,0,0.459,0.127,1,0
1,7,967,1020,263,0.837,0.627,1,1
1,7,968,1020,252,0.778,0.621,1,1
1,7,969,1020,269,0.762,0.600,1,1
1,7,970,1020,0,0.427,0.105,1,0
1,7,971,1020,0,0.423,0.148,1,0
1,7,972,1020,0,0.461,0.135,1,0
1,7,973,1020,0,0.483,0.114,1,0
1,7,974,1020,0,0.404,0.133,1,0
1,7,975,1020,0,0.432,0.145,1,0
1,7,976,1020,270,0.820,0.605,1,1
1,7,977,1020,271,0.786,0.635,1,1
1,7,978,1020,258,0.824,0.621,1,1
1,7,979,1020,265,0.808,0.604,1,1
1,7,980,1020,271,0.835,0.606,1,1
1,7,981,1020,251,0.845,0.636,1,1
1,7,982,1020,260,0.833,0.640,1,1
1,7,983,1020,278,0.790,0.623,1,1
1,7,984,1020,262,0.844,0.644,1,1
1,7,985,1020,259,0.841,0.615,1,1
1,7,986,1020,293,0.794,0.635,1,1
1,7,987,1020,286,0.804,0.639,1,1
1,7,988,1020,256,0.773,0.648,1,1
1,7,989,1020,257,0.753,0.640,1,1
1,7,990,1020,0,0.459,0.103,1,0
1,7,991,1020,286,0.835,0.621,1,1
1,7,992,1020,272,0.768,0.601,1,1
1,7,993,1020,277,0.797,0.618,1,1
1,7,994,1020,268,0.784,0.609,1,1
1,7,995,1020,285,0.779,0.636,1,1
1,7,996,1020,264,0.764,0.648,1,1
1,7,997,1020,288,0.751,0.635,1,1
1,7,998,1020,280,0.783,0.628,1,1
1,7,999,1020,286,0.768,0.644,1,1
1,7,1000,1020,252,0.834,0.633,1,1
1,7,1001,1020,284,0.760,0.648,1,1
1,7,1002,1020,293,0.793,0.605,1,1
1,7,1003,1020,271,0.795,0.639,1,1
1,7,1004,1020,292,0.792,0.629,1,1
1,7,1005,1020,286,0.750,0.624,1,1
1,7,1006,1020,261,0.839,0.615,1,1
1,7,1007,1020,0,0.411,0.106,1,0
1,7,1008,1020,0,0.411,0.133,1,0
1,7,1009,1020,0,0.458,0.100,1,0
1,7,1010,1020,0,0.488,0.144,1,0
1,7,1011,1020,0,0.407,0.119,1,0
1,7,1012,1020,0,0.436,0.122,1,0
1,7,1013,1020,0,0.408,0.111,1,0
1,7,1014,1020,0,0.429,0.140,1,0
1,7,1015,1020,0,0.451,0.109,1,0
1,7,1016,1020,0,0.403,0.117,1,0
1,7,1017,1020,0,0.434,0.102,1,0
1,7,1018,1020,0,0.470,0.110,1,0
1,7,1019,1020,0,0.400,0.145,1,0
1,7,1020,1020,0,0.447,0.112,1,0
1,7,1021,1020,273,0.787,0.605,1,1
1,7,1022,1020,284,0.777,0.633,1,1
1,7,1023,1020,285,0.825,0.604,1,1
1,7,1024,1020,257,0.846,0.645,1,1
1,7,1025,1020,0,0.459,0.120,1,0
1,7,1026,1020,277,0.819,0.600,1,1
1,7,1027,1020,261,0.843,0.600,1,1
1,7,1028,1020,271,0.806,0.632,1,1
1,7,1029,1020,256,0.819,0.623,1,1
1,7,1030,1020,278,0.809,0.608,1,1
1,7,1031,1020,252,0.779,0.623,1,1
1,7,1032,1020,290,0.814,0.605,1,1
1,7,1033,1020,259,0.832,0.643,1,1
1,7,1034,1020,281,0.750,0.627,1,1
1,7,1035,1020,0,0.485,0.124,1,0
1,7,1036,1020,0,0.439,0.116,1,0
1,7,1037,1020,0,0.454,0.103,1,0
1,7,1038,1020,0,0.446,0.111,1,0
1,7,1039,1020,0,0.443,0.103,1,0
1,7,1040,1020,0,0.486,0.146,1,0
1,7,1041,1020,0,0.426,0.135,1,0
1,7,1042,1020,0,0.411,0.121,1,0
1,7,1043,1020,0,0.435,0.139,1,0
1,7,1044,1020,0,0.423,0.147,1,0
1,7,1045,1020,0,0.448,0.127,1,0
1,7,1046,1020,0,0.423,0.119,1,0
1,7,1047,1020,0,0.460,0.123,1,0
1,7,1048,1020,259,0.776,0.633,1,1
1,7,1049,1020,281,0.780,0.612,1,1
1,7,1050,1020,289,0.767,0.601,1,1
1,7,1051,1020,256,0.753,0.647,1,1
1,7,1052,1020,251,0.849,0.648,1,1
1,7,1053,1020,287,0.755,0.640,1,1
1,7,1054,1020,277,0.790,0.645,1,1
1,7,1055,1020,287,0.842,0.630,1,1
1,7,1056,1020,272,0.784,0.624,1,1
1,7,1057,1020,286,0.843,0.605,1,1
1,7,1058,1020,283,0.848,0.644,1,1
1,7,1059,1020,260,0.824,0.623,1,1
1,7,1060,1020,286,0.836,0.637,1,1
1,7,1061,1020,274,0.837,0.630,1,1
1,7,1062,1020,288,0.796,0.638,1,1
1,7,1063,1020,286,0.779,0.648,1,1
1,7,1064,1020,269,0.754,0.615,1,1
1,7,1065,1020,287,0.779,0.641,1,1
1,7,1066,1020,278,0.751,0.611,1,1
1,7,1067,1020,263,0.825,0.628,1,1
1,7,1068,1020,263,0.757,0.635,1,1
1,7,1069,1020,290,0.792,0.638,1,1
1,7,1070,1020,275,0.809,0.609,1,1
1,7,1071,1020,263,0.819,0.640,1,1
1,7,1072,1020,0,0.482,0.132,1,0
1,7,1073,1020,0,0.486,0.102,1,0
1,7,1074,1020,0,0.415,0.104,1,0
1,7,1075,1020,0,0.402,0.104,1,0
1,7,1076,1020,0,0.411,0.109,1,0
1,7,1077,1020,0,0.468,0.130,1,0
1,7,1078,1020,0,0.414,0.124,1,0
1,7,1079,1020,0,0.467,0.104,1,0
1,7,1080,1020,0,0.480,0.130,1,0
1,7,1081,1020,0,0.438,0.126,1,0
1,7,1082,1020,0,0.413,0.113,1,0
1,7,1083,1020,0,0.475,0.104,1,0
1,7,1084,1020,0,0.460,0.149,1,0
1,7,1085,1020,268,0.812,0.117,1,1
1,7,1086,1020,285,0.808,0.108,1,1
1,7,1087,1020,294,0.814,0.119,1,1
1,7,1088,1020,266,0.806,0.114,1,1
1,7,1089,1020,285,0.784,0.149,1,1
1,7,1090,1020,277,0.780,0.105,1,1
1,7,1091,1020,296,0.771,0.100,1,1
1,7,1092,1020,255,0.834,0.135,1,1
1,7,1093,1020,254,0.833,0.117,1,1
1,7,1094,1020,0,0.413,0.146,1,0
1,7,1095,1020,298,0.816,0.146,1,1
1,7,1096,1020,273,0.765,0.135,1,1
1,7,1097,1020,251,0.839,0.122,1,1
1,7,1098,1020,265,0.817,0.115,1,1
1,7,1099,1020,262,0.803,0.129,1,1
1,7,1100,1020,274,0.846,0.104,1,1
1,7,1101,1020,256,0.827,0.117,1,1
1,7,1102,1020,291,0.773,0.121,1,1
1,7,1103,1020,254,0.815,0.110,1,1
1,7,1104,1020,268,0.833,0.115,1,1
1,7,1105,1020,0,0.480,0.133,1,0
1,7,1106,1020,0,0.435,0.110,1,0
1,7,1107,1020,281,0.785,0.108,1,1
1,7,1108,1020,0,0.445,0.146,1,0
1,7,1109,1020,0,0.407,0.137,1,0
1,7,1110,1020,284,0.836,0.109,1,1
1,7,1111,1020,0,0.483,0.297,1,0
1,7,1112,1020,0,0.471,0.288,1,0
1,7,1113,1020,0,0.403,0.264,1,0
1,7,1114,1020,0,0.466,0.270,1,0
1,7,1115,1020,0,0.455,0.259,1,0
1,7,1116,1020,0,0.447,0.295,1,0
1,7,1117,1020,264,0.835,0.289,1,1
1,7,1118,1020,298,0.826,0.289,1,1
1,7,1119,1020,255,0.813,0.287,1,1
1,7,1120,1020,290,0.811,0.264,1,1
1,7,1121,1020,286,0.806,0.291,1,1
1,7,1122,1020,299,0.836,0.263,1,1
1,7,1123,1020,273,0.776,0.296,1,1
1,7,1124,1020,288,0.805,0.277,1,1
1,7,1125,1020,287,0.753,0.291,1,1
1,7,1126,1020,292,0.758,0.271,1,1
1,7,1127,1020,255,0.813,0.295,1,1
1,7,1128,1020,281,0.774,0.255,1,1
1,7,1129,1020,0,0.408,0.287,1,0
1,7,1130,1020,0,0.463,0.251,1,0
1,7,1131,1020,0,0.474,0.278,1,0
1,7,1132,1020,0,0.476,0.278,1,0
1,7,1133,1020,274,0.833,0.297,1,1
1,7,1134,1020,282,0.825,0.274,1,1
1,7,1135,1020,266,0.798,0.286,1,1
1,7,1136,1020,275,0.786,0.287,1,1
1,7,1137,1020,250,0.786,0.250,1,1
1,7,1138,1020,251,0.768,0.270,1,1
1,7,1139,1020,261,0.788,0.251,1,1
1,7,1140,1020,296,0.771,0.288,1,1
1,7,1141,1020,264,0.805,0.283,1,1
1,7,1142,1020,255,0.810,0.291,1,1
1,7,1143,1020,269,0.823,0.263,1,1
1,7,1144,1020,286,0.761,0.277,1,1
1,7,1145,1020,271,0.797,0.268,1,1
1,7,1146,1020,264,0.840,0.254,1,1
1,7,1147,1020,0,0.840,0.283,1,0
1,7,1148,1020,0,0.840,0.296,1,0
1,7,1149,1020,0,0.840,0.259,1,0
1,7,1150,1020,0,0.840,0.273,1,0
1,7,1151,1020,0,0.840,0.252,1,0
1,7,1152,1020,0,0.840,0.270,1,0
1,7,1153,1020,0,0.840,0.297,1,0
1,7,1154,1020,0,0.840,0.268,1,0
1,7,1155,1020,0,0.840,0.290,1,0
1,7,1156,1020,0,0.840,0.252,1,0
1,7,1157,1020,0,0.840,0.279,1,0
1,7,1158,1020,0,0.840,0.265,1,0
1,7,1159,1020,0,0.840,0.294,1,0
1,7,1160,1020,295,0.810,0.282,1,1
1,7,1161,1020,269,0.847,0.270,1,1
1,7,1162,1020,260,0.836,0.251,1,1
1,7,1163,1020,265,0.819,0.277,1,1
1,7,1164,1020,268,0.759,0.259,1,1
1,7,1165,1020,0,0.759,0.280,1,0
1,7,1166,1020,0,0.759,0.297,1,0
1,7,1167,1020,0,0.759,0.272,1,0
1,7,1168,1020,0,0.759,0.284,1,0
1,7,1169,1020,0,0.759,0.299,1,0
1,7,1170,1020,0,0.759,0.259,1,0
1,7,1171,1020,277,0.768,0.282,1,1
1,7,1172,1020,290,0.828,0.276,1,1
1,7,1173,1020,275,0.816,0.272,1,1
1,7,1174,1020,263,0.769,0.294,1,1
1,7,1175,1020,284,0.793,0.293,1,1
1,7,1176,1020,291,0.769,0.263,1,1
1,7,1177,1020,289,0.846,0.284,1,1
1,7,1178,1020,250,0.777,0.260,1,1
1,7,1179,1020,263,0.849,0.257,1,1
1,7,1180,1020,273,0.771,0.290,1,1
1,7,1181,1020,267,0.811,0.280,1,1
1,7,1182,1020,259,0.816,0.290,1,1
1,7,1183,1020,280,0.839,0.273,1,1
1,7,1184,1020,265,0.833,0.282,1,1
1,7,1185,1020,253,0.758,0.298,1,1
1,7,1186,1020,280,0.833,0.279,1,1
1,7,1187,1020,276,0.766,0.262,1,1
1,7,1188,1020,259,0.796,0.262,1,1
1,7,1189,1020,291,0.830,0.271,1,1
1,7,1190,1020,282,0.805,0.296,1,1
1,7,1191,1020,274,0.780,0.255,1,1
1,7,1192,1020,284,0.765,0.250,1,1
1,7,1193,1020,299,0.757,0.272,1,1
1,7,1194,1020,278,0.802,0.273,1,1
1,7,1195,1020,295,0.752,0.257,1,1
1,7,1196,1020,282,0.788,0.286,1,1
1,7,1197,1020,278,0.819,0.299,1,1
1,7,1198,1020,256,0.822,0.252,1,1
1,7,1199,1020,271,0.780,0.299,1,1
1,7,1200,1020,280,0.758,0.299,1,1
1,7,1201,1020,282,0.750,0.299,1,1
